Date,Price,Open,High,Low,Vol.,Change %
18/02/2021,40212.19,40465.32,40473.43,40196.5,426.27M,-0.0063
17/02/2021,40465.32,40494.35,40581.13,40237.64,244.20M,-0.0007
16/02/2021,40494.35,40571.67,40641.6,40494.35,356.43M,-0.0019
15/02/2021,40573.31,40439.85,40573.31,40361.3,206.24M,0.0033
12/02/2021,40439.85,41014.3,41024.81,39918.38,395.42M,-0.014
11/02/2021,41014.3,40697.56,41016.74,40326.21,1.27B,0.0078
10/02/2021,40696.01,41510.16,41510.16,40659.98,366.81M,-0.0196
09/02/2021,41510.16,41564.31,41573.18,41510.16,305.91M,-0.0014
08/02/2021,41566.86,41709.09,41737.05,41536.7,340.49M,-0.0034
05/02/2021,41709.09,41785.8,41785.8,41522.14,482.32M,-0.0018
04/02/2021,41785.8,42000.01,42033.76,41758.03,629.53M,-0.0051
03/02/2021,42000.01,42043.79,42043.79,41953.9,504.94M,-0.001
02/02/2021,42043.79,42357.9,42374.14,42023.46,563.22M,-0.0074
01/02/2021,42357.9,42412.66,42472.56,42338.85,586.93M,-0.0013
29/01/2021,42412.66,42170.25,42444.22,42126.97,669.87M,0.0058
28/01/2021,42169.41,41928.57,42192.82,41924.82,555.52M,0.0057
27/01/2021,41930.73,41584.94,41936.48,41584.94,543.74M,0.0083
26/01/2021,41584.94,41088.96,41589.56,41087.4,468.03M,0.0121
25/01/2021,41088.96,41001.99,41092.23,40973.85,332.68M,0.0021
22/01/2021,41001.99,41100.62,41100.62,40997.06,591.46M,-0.0024
21/01/2021,41099.15,41147.72,41157.7,40997.39,1.12B,-0.0012
20/01/2021,41147.72,41051.63,41147.72,41050.2,649.65M,0.0023
19/01/2021,41051.63,41080.94,41109.33,41034.75,912.86M,-0.0007
18/01/2021,41082.38,41176.14,41234.99,40830.65,1.01B,-0.0023
15/01/2021,41176.14,40963.14,41202.65,40963.14,666.73M,0.0052
14/01/2021,40963.14,40345.72,40963.14,40345.72,809.36M,0.0154
13/01/2021,40341.05,40295.95,40553.56,40295.95,468.33M,0.0011
12/01/2021,40295.95,40150.78,40295.95,39724.26,1.17B,0.0036
11/01/2021,40150.78,40120.22,40150.78,40095.09,335.64M,0.0007
08/01/2021,40123.71,40590.85,40657.3,40004.27,333.31M,-0.0115
07/01/2021,40590.85,40465.15,40620.02,40310.36,229.88M,0.0034
06/01/2021,40452.07,40396.14,40465.15,40388.3,249.53M,0.0014
05/01/2021,40396.14,41148.02,41149.86,40142.94,465.68M,-0.0183
04/01/2021,41147.39,40287.71,41154.33,40284,211.88M,0.0218
31/12/2020,40270.72,39515.31,40279.29,39507.24,710.56M,0.0192
30/12/2020,39512.31,39110.17,39601.97,39107.5,372.93M,0.0103
29/12/2020,39110.17,38800.01,39134.37,38775.26,722.57M,0.008
24/12/2020,38800.01,38803.74,38873.1,38798.18,389.66M,-0.0001
23/12/2020,38803.74,37893.61,38809.25,37893.19,467.13M,0.024
22/12/2020,37893.61,37443.4,37952.36,37443.4,442.22M,0.012
21/12/2020,37443.4,36798.74,37494.76,36798.74,427.06M,0.0174
18/12/2020,36804.75,36239.62,36808.29,36239.62,426.33M,0.0156
17/12/2020,36239.62,35493.15,36239.62,35493.15,343.64M,0.021
16/12/2020,35493.15,35225.22,35554.11,35225.22,648.99M,0.0076
15/12/2020,35225.22,34843.44,35227.32,34834.78,264.23M,0.011
14/12/2020,34843.44,34250.74,34877.29,34206.48,208.07M,0.0173
11/12/2020,34250.74,34576.49,34666.79,34145.13,796.07M,-0.0094
10/12/2020,34577.26,35021.26,35021.26,34501.85,553.95M,-0.0127
09/12/2020,35021.26,35033.74,35039.8,35001.14,283.09M,-0.0004
08/12/2020,35033.74,35064.36,35081.67,35020.79,307.72M,-0.0009
07/12/2020,35064.36,35137.99,35140.81,35064.36,324.31M,-0.0021
04/12/2020,35137.99,34968.94,35140.8,34455.93,292.86M,0.0048
03/12/2020,34968.94,35056.82,35195.09,34952.99,289.39M,-0.0025
02/12/2020,35056.82,35147.62,35172.68,35031.65,368.96M,-0.0026
01/12/2020,35147.62,35048.15,35204.16,35048.15,308.08M,0.003
30/11/2020,35042.14,34885.51,35184.93,34765.94,415.53M,0.0045
27/11/2020,34885.51,34803,34885.51,34748.26,190.27M,0.0024
26/11/2020,34803,34769,34882.52,34768.73,257.54M,0.001
25/11/2020,34769,34340.56,34820.77,34340.56,434.92M,0.0125
24/11/2020,34340.56,34119.74,34343.56,34095.69,365.41M,0.0064
23/11/2020,34121.78,34136.82,34250.45,33582.38,567.57M,-0.0004
20/11/2020,34136.82,34643.65,34665.08,34064.25,344.80M,-0.0146
19/11/2020,34643.65,34818.01,34869.53,34633.36,364.92M,-0.005
18/11/2020,34818.01,34242.83,34832.04,34226.75,661.13M,0.0168
17/11/2020,34242.83,34769.66,34769.66,34126.23,840.88M,-0.0159
16/11/2020,34795.82,35041.4,35245.62,34685.94,668.53M,-0.0069
13/11/2020,35037.46,35344.01,35814.18,34552.6,1.24B,-0.0086
12/11/2020,35342.46,33291.27,35342.46,33291.27,1.19B,0.0623
11/11/2020,33268.36,32648.02,33268.36,32585.04,858.16M,0.019
10/11/2020,32647.1,32243.05,32647.1,32226.71,578.78M,0.0125
09/11/2020,32243.05,31016.17,32243.05,31016.17,636.01M,0.0396
06/11/2020,31016.17,30738.92,31016.17,30509.12,497.95M,0.009
05/11/2020,30738.92,30741.88,30772.77,30722.48,430.12M,-0.0001
04/11/2020,30741.88,30733.47,30761.5,30724.21,286.45M,0.0003
03/11/2020,30733.47,30479.39,30735.46,30408.13,336.04M,0.0083
02/11/2020,30479.39,30527.69,30554.27,30364.15,376.11M,-0.0017
30/10/2020,30530.69,29439.35,30530.69,29439.35,807.80M,0.0371
28/10/2020,29437.6,28980.29,29444.12,28971.44,375.25M,0.0158
27/10/2020,28980.29,28777.96,28980.29,28775.59,385.57M,0.007
26/10/2020,28777.96,28697.06,28777.96,28685.54,340.80M,0.0028
23/10/2020,28697.06,28563.87,28706.33,28559.72,282.56M,0.0047
22/10/2020,28563.87,28449.49,28567.14,28413.11,311.32M,0.004
21/10/2020,28449.49,28645.21,28645.21,28250.71,326.56M,-0.0075
20/10/2020,28665.82,28658.31,28720.49,28567.07,297.29M,0.0002
19/10/2020,28659.07,28650.44,28680.68,28588.24,287.30M,0
16/10/2020,28659.45,28344.04,28680.87,28313.57,489.09M,0.0111
15/10/2020,28344.04,28354.14,28364.47,28333.06,330.66M,0
14/10/2020,28344.33,28344.04,28381.27,28332.51,218.42M,0
13/10/2020,28344.04,28337.49,28351.51,28299.61,535.83M,0.0002
12/10/2020,28337.49,28415.31,28440.82,28170.72,369.06M,-0.0027
09/10/2020,28415.31,28546.22,28721.73,28371.7,384.04M,-0.0046
08/10/2020,28546.22,28634.35,28664.83,28398.74,568.74M,-0.0031
07/10/2020,28634.35,28945.41,29171.29,28484.87,832.88M,-0.0095
06/10/2020,28909.37,27561.51,28909.37,27561.51,749.47M,0.0492
05/10/2020,27554.56,26985.77,27563.91,26985.77,603.89M,0.0211
02/10/2020,26985.77,26831.76,26985.77,26830.59,459.79M,0.0055
30/09/2020,26837.42,26612.12,26862.21,26612.12,322.76M,0.0085
29/09/2020,26611.96,26507.84,26611.96,26427.58,413.10M,0.0039
28/09/2020,26507.84,26319.34,26512.05,26319.34,336.73M,0.0072
25/09/2020,26319.47,25987.14,26327.17,25987.14,335.74M,0.0128
24/09/2020,25987.14,25783.02,26021.75,25783.02,359.27M,0.0079
23/09/2020,25783.02,25654.9,25785.41,25631.12,414.16M,0.005
22/09/2020,25654.9,25574.35,25655.18,25525.93,262.05M,0.0031
21/09/2020,25574.35,25572.57,25592.86,25564.36,196.11M,0.0001
18/09/2020,25572.57,25532.74,25572.57,25505.27,193.49M,0.0015
17/09/2020,25533.35,25550.31,25551.56,25507.84,231.19M,-0.001
16/09/2020,25558.81,25598.53,25606.02,25535.41,211.45M,-0.0015
15/09/2020,25597.96,25605.59,25618.65,25573.96,245.14M,-0.0003
14/09/2020,25605.59,25591.95,25616.99,25577.33,256.97M,0.0005
11/09/2020,25591.95,25520.97,25592.22,25514.22,212.57M,0.0028
10/09/2020,25520.97,25424.91,25540.91,25403.33,234.15M,0.0038
09/09/2020,25424.91,25493.88,25496.73,25414.42,269.62M,-0.0028
08/09/2020,25497.32,25585.67,25596.21,25490.01,251.96M,-0.0033
07/09/2020,25582.23,25605.64,25631.16,25573.24,253.96M,-0.0009
04/09/2020,25605.64,25534.87,25618.48,25529.56,418.16M,0.0037
03/09/2020,25511.02,25460,25511.02,25460,229.41M,0.002
02/09/2020,25460,25404.12,25461.66,25388.82,178.29M,0.0018
01/09/2020,25413.76,25327.13,25417.61,25327.13,,0.0034
31/08/2020,25327.13,25303.68,25334.11,25289.1,127.28M,0.0007
28/08/2020,25309.37,25304.25,25312.81,25289.35,137.05M,0.0005
27/08/2020,25297.55,25330.1,25330.1,25291.33,249.13M,-0.0013
26/08/2020,25330.1,25295.01,25332.51,25283.31,180.55M,0.0015
25/08/2020,25291.78,25228.38,25291.78,25201.79,251.34M,0.0025
24/08/2020,25229.12,25221.87,25232.68,25159.82,251.19M,0.0003
21/08/2020,25221.87,25203.36,25273.33,25203.36,158.60M,0.0007
20/08/2020,25204.58,25174.6,25204.58,25172.1,179.55M,0.0013
19/08/2020,25171.32,25136.49,25180.4,25131.56,180.01M,0.0014
18/08/2020,25136.49,25139.57,25151.36,25123.28,271.00M,-0.0003
17/08/2020,25143.68,25199.84,25234.49,25143.68,161.23M,-0.0022
14/08/2020,25199.84,25236.97,25236.97,25168.43,482.42M,-0.0015
13/08/2020,25236.97,25141.48,25239.91,25067.72,258.05M,0.0038
12/08/2020,25141.48,24883.7,25147.52,24852.43,204.42M,0.0104
11/08/2020,24883.7,25027.61,25067.18,24825.09,205.97M,-0.0058
10/08/2020,25027.61,25041.89,25046.29,24952.17,175.23M,-0.0006
07/08/2020,25041.89,24944.45,25047.7,24944.45,166.94M,0.0045
06/08/2020,24930.34,24882.04,24931.91,24820.5,173.72M,0.0019
05/08/2020,24882.04,24841.94,24910.02,24841.94,303.28M,0.0016
04/08/2020,24841.94,24766.12,24868.82,24764.26,154.47M,0.0031
03/08/2020,24766.12,24710.93,24776.08,24690.75,186.47M,0.0029
29/07/2020,24693.73,24650.16,24713.57,24646.84,101.53M,0.0018
28/07/2020,24650.16,24799.05,24800.81,24646.53,150.37M,-0.0054
27/07/2020,24783.61,24427.73,24788.17,24427.73,170.00M,0.0146
24/07/2020,24427.73,24512.27,24536.82,24409.99,174.19M,-0.0034
23/07/2020,24512.27,24173.53,24615.65,24170.97,164.07M,0.014
22/07/2020,24173.53,24174.45,24192.52,24166.96,266.06M,0
21/07/2020,24174.45,24269.58,24303.76,24130.23,304.19M,-0.0041
20/07/2020,24273.42,24287.66,24301.11,24273.42,305.10M,-0.0006
17/07/2020,24287.66,24323.5,24336.59,24256.64,160.47M,-0.0017
16/07/2020,24330.06,24129.84,24330.51,24112.4,207.40M,0.0082
15/07/2020,24132.3,24114.59,24210.22,24071.13,208.21M,0.0006
14/07/2020,24117.4,24200.6,24207,24095.41,208.20M,-0.0034
13/07/2020,24200.6,24306.36,24306.36,24162.7,231.23M,-0.0044
10/07/2020,24306.36,24276.56,24315.39,24251.26,131.63M,0.0012
09/07/2020,24276.56,24278.07,24336.45,24276.56,192.03M,-0.0001
08/07/2020,24278.07,24097.48,24278.07,24097.48,232.61M,0.0075
07/07/2020,24098.08,24026.05,24152.67,24026.05,155.53M,-0.0005
06/07/2020,24109.65,24336.12,24352.2,23961.14,189.67M,-0.0093
03/07/2020,24336.12,24374.38,24416.05,24332.36,144.30M,-0.0016
02/07/2020,24374.4,24594.99,24612.25,24357.75,180.10M,-0.009
01/07/2020,24594.99,24479.16,24723.26,24479.16,198.01M,0.0047
30/06/2020,24479.16,24858.82,24859.88,24448.23,280.67M,-0.0153
29/06/2020,24858.82,24828.96,24858.82,24740.06,158.45M,0.0012
26/06/2020,24828.96,24625.17,24829.17,24551.35,127.19M,0.0083
25/06/2020,24625.17,24654.99,24662.27,24619.84,130.28M,-0.0012
24/06/2020,24654.99,24750.06,24771.97,24636.63,189.23M,-0.0039
23/06/2020,24751.32,24753.92,24756.88,24649.39,167.90M,-0.0011
22/06/2020,24779.26,24826.75,24877.3,24651.3,124.66M,-0.0019
19/06/2020,24826.75,24933.41,25123.72,24819.12,174.67M,-0.0043
18/06/2020,24933.41,24972.89,25054.28,24913.26,171.16M,-0.0016
17/06/2020,24972.94,24930.88,24973.59,24816.45,265.95M,0.0017
16/06/2020,24930.88,24954.89,25046.42,24930.65,200.37M,-0.001
15/06/2020,24956.04,25182.67,25196.62,24757.68,237.63M,-0.009
11/06/2020,25182.67,25215.04,25302.85,25182.67,337.13M,-0.0013
10/06/2020,25215.04,25335.15,25351.29,25130.61,266.65M,-0.0047
09/06/2020,25335.15,25249.96,25368.78,25249.96,268.74M,0.0034
08/06/2020,25250.2,25016.3,25412.54,25016.3,230.49M,0.0093
05/06/2020,25016.3,25312.05,25325.87,24875.56,214.50M,-0.0117
04/06/2020,25312.05,25407.96,25434.62,25312.05,270.18M,-0.0038
03/06/2020,25407.96,25383.43,25445.47,25308.5,353.26M,0.001
02/06/2020,25383.43,25316.24,25458.53,25316.24,377.86M,0.0025
01/06/2020,25321.29,25267.82,25396.1,25180.37,253.13M,0.0021
29/05/2020,25267.82,25166.01,25393.03,25164.06,325.59M,0.004
28/05/2020,25166.01,25229.02,25463.11,25131.33,348.21M,-0.0022
27/05/2020,25221.29,25204.75,25469.93,25054.11,581.59M,0.0007
22/05/2020,25204.75,24758.39,25205.18,24742.12,259.57M,0.018
21/05/2020,24758.39,24452.23,24769.4,24426.56,350.66M,0.0125
20/05/2020,24452.23,24202.87,24467.28,24185.62,436.77M,0.0103
19/05/2020,24202.87,23943.29,24205.89,23943.29,339.75M,0.008
18/05/2020,24010.19,23874.77,24010.19,23871.33,330.98M,0.0058
15/05/2020,23871.33,23872.44,23931.49,23840.8,221.44M,-0.0009
14/05/2020,23892.92,23709.44,23892.92,23709.2,182.74M,0.0077
13/05/2020,23709.44,23695.9,23759.84,23695.9,159.19M,0.0006
12/05/2020,23695.9,23950.83,23982.29,23542.33,155.65M,-0.0106
11/05/2020,23950.83,24045.4,24058.15,23949.18,204.72M,-0.0039
08/05/2020,24045.4,24361.14,24403.77,24030.65,208.56M,-0.0127
07/05/2020,24354.25,24143.37,24369.45,24039.7,431.57M,0.0087
06/05/2020,24143.37,23815.34,24154.65,23807.14,426.63M,0.014
05/05/2020,23809.31,23089.86,23809.39,23075.49,343.95M,0.0312
04/05/2020,23089.86,23021.01,23121.74,22940.24,249.83M,0.003
30/04/2020,23021.01,22868.4,23045.44,22636.59,359.46M,0.0067
29/04/2020,22868.4,22727.87,22884.49,22727.87,277.29M,0.0062
28/04/2020,22727.87,22616.28,22761.25,22616.28,266.62M,0.0049
27/04/2020,22616.28,22599.38,22649.2,22584.64,106.06M,0.0007
24/04/2020,22599.38,22470.79,22672.22,22458.37,211.53M,0.0057
23/04/2020,22470.79,22780.3,22805.14,22407.6,201.48M,-0.0136
22/04/2020,22780.3,22629.92,22799.78,22629.92,185.21M,0.0066
21/04/2020,22629.92,22920.41,22920.41,22612.97,248.16M,-0.0127
20/04/2020,22920.56,22921.59,23143.34,22920.13,343.24M,0
17/04/2020,22921.59,22554.84,22927.88,22524.23,231.60M,0.0163
16/04/2020,22554.84,22539.94,22634.28,22380.94,379.11M,0.0007
15/04/2020,22539.94,21879.95,22543.48,21873.47,326.39M,0.0302
14/04/2020,21879.95,21384.03,21883.39,21239.02,264.74M,0.0232
09/04/2020,21384.03,21073.26,21385.85,20985.63,314.85M,0.0147
08/04/2020,21073.26,20925.19,21150.01,20925.19,346.41M,0.0071
07/04/2020,20925.19,20683.16,20925.19,20667.55,342.57M,0.0124
06/04/2020,20669.38,21094.62,21208.95,20651.59,336.42M,-0.0202
03/04/2020,21094.62,21166.38,21197.32,20769.37,235.29M,-0.0013
02/04/2020,21121.2,21100.54,21170,20790.71,255.53M,0.001
01/04/2020,21100.54,21309.5,21317.98,20779.13,154.35M,-0.0094
31/03/2020,21300.47,21330.79,21340.64,21270.26,422.00M,-0.0014
30/03/2020,21330.79,21828.65,21828.65,21330.79,466.87M,-0.0243
27/03/2020,21861.78,21842.18,21885.05,21803.89,251.41M,0.0048
26/03/2020,21757.47,21729.48,21903,21696.88,172.16M,0.0013
25/03/2020,21729.48,21743.47,21814.74,21663.32,233.07M,-0.0005
24/03/2020,21741.16,21703.8,21770.42,21703.8,330.10M,0.0019
23/03/2020,21700.98,22198.43,22208.81,21694.16,464.36M,-0.0224
20/03/2020,22198.43,22072.56,22211.67,22035.11,379.48M,0.0036
19/03/2020,22118.9,22785.19,22785.19,22118.9,525.85M,-0.0294
18/03/2020,22789.64,22549.09,22804.7,22118.37,671.52M,0.0109
17/03/2020,22543.07,22705.19,23008.59,22497.73,675.82M,-0.0071
16/03/2020,22705.19,22745.39,22797.39,22618.36,551.48M,-0.0013
13/03/2020,22734.07,22729.01,22813.47,22550.08,732.62M,0.0017
12/03/2020,22695.88,23500.46,23500.46,22694.32,1.06B,-0.0372
11/03/2020,23572.75,24278.53,24321.51,23260.07,1.39B,-0.0335
10/03/2020,24388.66,25412.57,25412.57,24381.88,594.47M,-0.0491
09/03/2020,25647.54,26141.24,26141.24,25648.45,185.49M,-0.0241
06/03/2020,26279.61,26426.2,26455.26,26273.58,361.08M,-0.0055
05/03/2020,26426.2,26418.82,26626.07,26408.25,431.90M,0.0004
04/03/2020,26415.54,26283.35,26438.78,26256.24,307.66M,0.0061
03/03/2020,26255.11,25816.57,26344.55,25816.57,387.42M,0.017
02/03/2020,25816.57,26143.02,26170.58,25816.57,325.26M,-0.0153
28/02/2020,26216.46,26808.24,26808.24,26216.46,416.28M,-0.0221
27/02/2020,26808.24,26974.38,26977.4,26796.43,231.52M,-0.0062
26/02/2020,26974.38,27033.1,27033.9,26870.39,228.36M,-0.0022
25/02/2020,27033.1,27041.03,27105.46,27031.71,241.71M,-0.0003
24/02/2020,27041.03,27388.62,27515.79,27000.85,428.96M,-0.0127
21/02/2020,27388.62,27568.91,27614.65,27236.53,421.22M,-0.0065
20/02/2020,27568.91,27523.26,27622.42,27292.61,484.99M,0.0017
19/02/2020,27523.08,27547.56,27556.13,27512.72,290.13M,-0.0009
18/02/2020,27547.56,27570.94,27570.94,27527.51,168.07M,-0.0008
17/02/2020,27570.94,27756.56,27818.09,27507.99,134.61M,-0.0067
14/02/2020,27755.87,27864.84,27879.31,27675.52,132.51M,-0.0039
13/02/2020,27864.84,27881.45,27916.64,27686.34,150.72M,-0.0005
12/02/2020,27878.43,27871.9,27919.1,27866.46,152.34M,0.0002
11/02/2020,27871.9,27769.07,27936.16,27637.33,276.27M,0.0036
10/02/2020,27773.2,28067.09,28119.19,27772.16,200.16M,-0.0105
07/02/2020,28067.09,28140.41,28195.75,28054.73,303.93M,-0.0026
06/02/2020,28140.41,28093.76,28385.36,27949.15,317.19M,0.0017
05/02/2020,28093.76,28432.27,28506.63,28032.23,350.21M,-0.0119
04/02/2020,28432.27,28533.4,28540.3,28415.12,254.85M,-0.0035
03/02/2020,28533.4,28843.53,28843.53,28389.6,246.51M,-0.0108
31/01/2020,28843.53,29035.55,29096.29,28817.45,348.56M,-0.0065
30/01/2020,29030.93,29110.9,29222.83,28898.74,274.43M,-0.0027
29/01/2020,29110.9,29378.63,29381.95,29054.23,242.76M,-0.0091
28/01/2020,29378.63,29525.56,29529.6,29347.09,250.93M,-0.0059
27/01/2020,29552.99,29628.84,29648.35,29552.99,444.01M,-0.0026
24/01/2020,29628.84,29628.84,29628.84,29628.84,,0.0013
23/01/2020,29591.29,29591.29,29591.29,29591.29,,0.0045
22/01/2020,29458.21,29461.2,29488.93,29244.41,315.67M,-0.0002
21/01/2020,29462.76,29713.61,29723.75,29360.13,272.84M,-0.0083
20/01/2020,29710.56,29618.52,29713.84,29545.93,266.95M,0.0031
17/01/2020,29618.52,29352.13,29623.55,29331.35,324.97M,0.0091
16/01/2020,29352.13,29062.5,29497.97,29062.5,387.16M,0.01
15/01/2020,29062.5,29030.41,29094.14,28855.22,360.08M,-0.0075
14/01/2020,29283.15,29633.58,29812.97,29037.12,666.78M,-0.0118
13/01/2020,29633.58,29415.39,29909.06,29415.39,348.24M,0.0074
10/01/2020,29415.39,29393.88,29585.13,28858.83,280.86M,0.0007
09/01/2020,29395.57,28562.48,29484.1,28539.16,693.19M,0.0292
08/01/2020,28562.48,27579.57,28562.48,27579.57,741.82M,0.0354
07/01/2020,27586.93,27339.68,27699.59,27295.49,446.33M,0.009
06/01/2020,27339.68,26968.79,27339.68,26968.68,520.39M,0.0138
03/01/2020,26968.79,26867.79,26978.46,26867.79,608.86M,0.0038
02/01/2020,26867.79,26845.79,26867.79,26657.32,263.20M,0.001
31/12/2019,26842.07,26609.34,27357.84,26608.56,257.01M,0.0087
30/12/2019,26609.34,26416.48,26609.34,26240.29,382.81M,0.0073
27/12/2019,26416.48,26090.88,26419.73,26050.44,222.48M,0.0124
24/12/2019,26092.82,26115.8,26124.73,26018.13,324.38M,-0.0009
23/12/2019,26115.8,26526.35,26526.35,26102.21,188.79M,-0.0155
20/12/2019,26526.35,26584.45,26584.45,26408.32,341.61M,-0.0022
19/12/2019,26584.45,26665.73,26684.74,26536.01,304.21M,-0.003
18/12/2019,26665.73,26660.44,26691.44,26646.64,232.68M,0.0002
17/12/2019,26660.44,26695.18,27006.97,26643.1,331.91M,-0.0013
16/12/2019,26695.18,26536.21,26695.18,26521.38,170.52M,0.006
13/12/2019,26536.21,26569.8,26627.68,26503.92,155.34M,-0.0013
12/12/2019,26569.8,26434,26579.09,26434,319.69M,0.0051
11/12/2019,26434,26384.21,26445.8,26332.35,180.06M,0.0019
10/12/2019,26384.21,26705.7,26716.38,26383.36,196.29M,-0.0111
09/12/2019,26681.31,26855.52,26855.52,26582.25,192.67M,-0.0065
06/12/2019,26855.52,26913.7,26926.72,26746.03,197.03M,-0.0022
05/12/2019,26913.7,26941.56,26948.42,26889.48,206.73M,-0.0009
04/12/2019,26938.58,26944.32,26956.43,26918.12,112.88M,-0.0002
03/12/2019,26944.32,27000.35,27030.98,26833.39,189.01M,-0.0017
02/12/2019,26990.59,26999.69,27025.2,26931.13,246.49M,-0.0004
29/11/2019,27002.15,26824.5,27028.05,26823.81,227.16M,0.0066
28/11/2019,26824.5,26790.1,26863.97,26790.1,303.77M,0.0013
27/11/2019,26790.1,26883.33,26893.32,26782.84,189.86M,-0.0035
26/11/2019,26883.33,27035.78,27096.53,26883.33,209.97M,-0.0056
25/11/2019,27035.78,26991.42,27109.29,26980.27,230.65M,0.0016
22/11/2019,26991.42,26872.09,27039.8,26849.26,207.26M,0.0044
21/11/2019,26872.09,26776.15,26872.09,26721.99,239.22M,0.0036
20/11/2019,26776.15,26750.49,27035.28,26750.49,267.31M,0.0014
19/11/2019,26739.44,26691.09,26861.14,26659.9,394.35M,0.0018
18/11/2019,26691.09,26851.68,26851.68,26666.4,307.88M,-0.006
15/11/2019,26851.68,26883.67,26984.06,26724.43,469.99M,0.0003
14/11/2019,26843.11,26339.11,26843.11,26339.11,624.84M,0.0184
13/11/2019,26357.61,26456.39,26456.39,26338.25,610.56M,-0.0037
12/11/2019,26456.39,26314.49,26512.6,26314.49,378.35M,0.0054
08/11/2019,26314.49,26188.24,26333.84,26143.12,432.47M,0.0048
07/11/2019,26188.24,26223.66,26242.53,26172.35,726.19M,-0.0014
06/11/2019,26223.66,26364.81,26367.19,26223.66,232.09M,-0.0058
05/11/2019,26375.35,26401.06,26447.96,26299.86,304.28M,-0.001
04/11/2019,26401.06,26293.3,26433.95,26293.3,368.18M,0.0041
01/11/2019,26293.3,26355.35,26378,26217.91,252.37M,-0.0024
31/10/2019,26355.35,26310.77,26363.1,26227.6,347.80M,0.0017
30/10/2019,26310.77,26236.04,26385.37,26199.51,156.85M,0.0025
29/10/2019,26244.39,26384.45,26388.4,26244.39,267.90M,-0.0053
28/10/2019,26384.45,26348.73,26394.37,26348.73,485.89M,0.0014
25/10/2019,26348.73,26357.24,26360.2,26113.88,250.54M,-0.0003
24/10/2019,26357.24,26397.94,26410.84,26350.07,177.04M,-0.0015
23/10/2019,26397.94,26365.83,26410.91,26294.57,168.43M,0.0012
22/10/2019,26365.83,26390.08,26409.34,26353.55,519.76M,-0.0009
21/10/2019,26390.08,26448.62,26449.53,26382.21,135.80M,-0.0022
18/10/2019,26448.62,26456.29,26464.61,26374.84,310.56M,-0.0003
17/10/2019,26456.29,26472.2,26472.2,26429.94,144.08M,-0.0006
16/10/2019,26472.2,26513.65,26574.38,26470.68,138.47M,-0.0016
15/10/2019,26513.65,26557.44,26567.67,26510.14,174.41M,-0.0016
14/10/2019,26557.44,26533.78,26607.06,26506.56,129.08M,0.0009
11/10/2019,26533.78,26583.75,26702.39,26533.14,117.38M,-0.0019
10/10/2019,26583.75,26598.94,26599.87,26578.03,363.25M,-0.0006
09/10/2019,26598.94,26817.3,26817.3,26489.42,243.01M,-0.0079
08/10/2019,26809.92,26866.41,26896.09,26809.3,185.94M,-0.0021
07/10/2019,26866.41,26987.45,27004.48,26835.58,151.71M,-0.0045
04/10/2019,26987.45,27085.69,27089.38,26974.83,138.88M,-0.0036
